date, time, fract_sec, site_name, chl_RFU, chl_conc, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, BGA_PC_RFU, BGA_PC_conc, TDS, pH, pH_mV, temp, battery, cable_pwr
9/23/2019,08:25:00,0.0,,4.40,17.61,127.3,129.7,89.4,88.6,7.50,0.06,129.5,0.32,0.32,84,7.15,-36.7,24.133,2.64,1.6
9/23/2019,08:30:00,0.0,,4.57,18.28,127.3,129.7,90.8,90.1,7.63,0.06,129.5,0.23,0.23,84,7.17,-37.6,24.127,2.64,1.6
9/23/2019,08:35:00,0.0,,3.03,12.13,127.2,129.6,90.4,89.6,7.59,0.06,129.3,0.16,0.16,84,7.17,-38.0,24.131,2.64,1.6
9/23/2019,08:40:00,0.0,,4.35,17.42,127.2,129.5,90.5,89.7,7.60,0.06,129.3,0.22,0.22,84,7.17,-37.9,24.136,2.64,1.6
9/23/2019,08:45:00,0.0,,3.70,14.78,127.2,129.5,90.3,89.5,7.58,0.06,129.3,0.18,0.18,84,7.17,-38.1,24.139,2.64,1.6
9/23/2019,08:50:00,0.0,,3.28,13.13,127.0,129.4,90.4,89.6,7.59,0.06,129.2,0.20,0.20,84,7.18,-38.3,24.140,2.64,1.6
9/23/2019,08:55:00,0.0,,3.23,12.91,127.0,129.3,90.1,89.4,7.57,0.06,129.1,0.21,0.21,84,7.18,-38.5,24.144,2.64,1.6
9/23/2019,09:00:00,0.0,,4.08,16.30,127.0,129.3,89.8,89.0,7.53,0.06,129.1,0.24,0.24,84,7.18,-38.3,24.144,2.64,1.6
9/23/2019,09:05:00,0.0,,3.54,14.16,126.9,129.2,91.0,90.3,7.64,0.06,129.0,0.19,0.19,84,7.18,-38.5,24.151,2.64,1.6
9/23/2019,09:10:00,0.0,,3.86,15.46,126.9,129.2,91.5,90.8,7.68,0.06,129.0,0.27,0.27,84,7.19,-39.3,24.166,2.64,1.6
9/23/2019,09:15:00,0.0,,3.07,12.29,126.9,129.1,90.9,90.1,7.63,0.06,128.9,0.14,0.14,84,7.19,-38.8,24.170,2.64,1.6
9/23/2019,09:20:00,0.0,,3.48,13.91,126.9,129.2,91.5,90.7,7.67,0.06,129.0,0.14,0.14,84,7.19,-39.0,24.176,2.64,1.6
9/23/2019,09:25:00,0.0,,2.79,11.16,127.0,129.2,91.0,90.2,7.63,0.06,129.0,0.15,0.15,84,7.19,-38.9,24.178,2.64,1.6
9/23/2019,09:30:00,0.0,,3.72,14.88,127.0,129.3,91.2,90.4,7.65,0.06,129.1,0.20,0.20,84,7.19,-39.1,24.166,2.64,1.6
9/23/2019,09:35:00,0.0,,3.06,12.23,127.1,129.3,91.6,90.8,7.68,0.06,129.1,0.13,0.13,84,7.20,-39.3,24.168,2.64,1.6
9/23/2019,09:40:00,0.0,,3.70,14.79,127.0,129.4,92.5,91.7,7.76,0.06,129.1,0.22,0.22,84,7.21,-40.2,24.152,2.64,1.6
9/23/2019,09:45:00,0.0,,3.51,14.04,127.0,129.3,92.8,92.0,7.79,0.06,129.1,0.17,0.17,84,7.21,-40.1,24.155,2.64,1.6
9/23/2019,09:50:00,0.0,,2.93,11.71,127.0,129.3,92.3,91.5,7.74,0.06,129.1,0.16,0.16,84,7.21,-40.4,24.156,2.64,1.6
9/23/2019,09:55:00,0.0,,3.00,12.00,127.0,129.3,92.5,91.7,7.76,0.06,129.1,0.13,0.13,84,7.22,-40.6,24.149,2.64,1.6
9/23/2019,10:00:00,0.0,,3.28,13.12,127.0,129.3,93.5,92.7,7.85,0.06,129.1,0.20,0.20,84,7.23,-41.4,24.144,2.64,1.6
9/23/2019,10:05:00,0.0,,3.54,14.16,127.0,129.3,93.4,92.6,7.84,0.06,129.1,0.19,0.19,84,7.23,-41.1,24.136,2.64,1.6
9/23/2019,10:10:00,0.0,,3.98,15.93,127.0,129.4,92.9,92.1,7.80,0.06,129.2,0.20,0.20,84,7.21,-40.4,24.120,2.64,1.6
9/23/2019,10:15:00,0.0,,3.64,14.55,127.0,129.3,92.7,91.9,7.78,0.06,129.1,0.21,0.21,84,7.21,-39.9,24.131,2.64,1.6
9/23/2019,10:20:00,0.0,,2.62,10.47,127.0,129.4,93.0,92.2,7.81,0.06,129.1,0.10,0.10,84,7.20,-39.6,24.143,2.63,1.6
9/23/2019,10:25:00,0.0,,3.62,14.48,127.0,129.4,92.6,91.8,7.78,0.06,129.2,0.23,0.23,84,7.21,-40.0,24.130,2.64,1.6
9/23/2019,10:30:00,0.0,,3.42,13.69,127.0,129.4,93.0,92.2,7.81,0.06,129.2,0.17,0.17,84,7.20,-39.6,24.132,2.64,1.6
9/23/2019,10:35:00,0.0,,2.93,11.70,127.0,129.3,92.6,91.8,7.77,0.06,129.1,0.16,0.16,84,7.20,-39.4,24.134,2.64,1.6
9/23/2019,10:40:00,0.0,,3.45,13.82,127.0,129.3,91.6,90.8,7.69,0.06,129.1,0.20,0.20,84,7.18,-38.4,24.141,2.63,1.6
9/23/2019,10:45:00,0.0,,3.19,12.78,127.1,129.4,90.3,89.5,7.57,0.06,129.2,0.17,0.17,84,7.16,-37.0,24.148,2.64,1.6
9/23/2019,10:50:00,0.0,,2.55,10.21,127.1,129.3,90.6,89.8,7.60,0.06,129.1,0.12,0.12,84,7.17,-37.7,24.179,2.64,1.6
9/23/2019,10:55:00,0.0,,2.58,10.32,127.2,129.4,92.3,91.5,7.74,0.06,129.2,0.12,0.12,84,7.19,-38.9,24.174,2.64,1.6
9/23/2019,11:00:00,0.0,,3.76,15.04,127.2,129.4,89.9,89.2,7.54,0.06,129.2,0.20,0.20,84,7.15,-36.7,24.193,2.64,1.6
9/23/2019,11:05:00,0.0,,2.75,10.99,127.2,129.3,92.9,92.1,7.78,0.06,129.1,0.13,0.13,84,7.18,-38.6,24.234,2.64,1.6
9/23/2019,11:10:00,0.0,,3.42,13.67,127.2,129.3,92.6,91.8,7.76,0.06,129.1,0.16,0.16,84,7.20,-39.4,24.241,2.63,1.6
9/23/2019,11:15:00,0.0,,2.78,11.10,127.2,129.3,92.7,91.9,7.77,0.06,129.1,0.09,0.09,84,7.19,-39.1,24.221,2.64,1.6
9/23/2019,11:20:00,0.0,,3.75,15.00,127.1,129.2,91.5,90.7,7.67,0.06,129.0,0.18,0.18,84,7.17,-37.9,24.230,2.64,1.6
9/23/2019,11:25:00,0.0,,2.60,10.41,127.1,129.3,91.0,90.2,7.63,0.06,129.1,0.15,0.15,84,7.16,-37.5,24.204,2.64,1.6
9/23/2019,11:30:00,0.0,,2.95,11.79,127.2,129.3,90.6,89.8,7.60,0.06,129.1,0.20,0.20,84,7.16,-37.4,24.215,2.63,1.6
9/23/2019,11:35:00,0.0,,2.82,11.26,127.1,129.3,84.9,84.1,7.11,0.06,129.1,0.12,0.12,84,7.16,-37.1,24.204,2.64,1.6
9/23/2019,11:40:00,0.0,,3.41,13.65,127.3,129.3,83.4,82.7,6.98,0.06,129.1,0.19,0.19,84,7.19,-38.9,24.257,2.63,1.6
9/23/2019,11:45:00,0.0,,3.66,14.66,127.4,129.4,87.4,86.7,7.32,0.06,129.2,0.19,0.19,84,7.17,-38.0,24.267,2.64,1.6
9/23/2019,11:50:00,0.0,,3.52,14.07,127.2,129.2,88.2,87.4,7.39,0.06,129.0,0.17,0.17,84,7.17,-37.6,24.272,2.63,1.6
9/23/2019,11:55:00,0.0,,3.37,13.50,127.3,129.2,89.8,89.1,7.52,0.06,129.0,0.21,0.21,84,7.17,-37.9,24.296,2.64,1.6
9/23/2019,12:00:00,0.0,,4.50,18.01,127.5,129.3,90.2,89.4,7.54,0.06,129.1,0.23,0.23,84,7.15,-36.9,24.339,2.63,1.6
9/23/2019,12:05:00,0.0,,2.89,11.55,127.6,129.4,84.2,83.4,7.04,0.06,129.2,0.14,0.14,84,7.12,-35.1,24.327,2.64,1.6
9/23/2019,12:10:00,0.0,,2.79,11.16,127.6,129.4,86.0,85.3,7.20,0.06,129.3,0.10,0.10,84,7.11,-34.6,24.335,2.64,1.6
9/23/2019,12:15:00,0.0,,3.08,12.31,127.7,129.4,85.7,84.9,7.16,0.06,129.2,0.17,0.17,84,7.11,-34.6,24.394,2.64,1.6
9/23/2019,12:20:00,0.0,,3.99,15.96,127.8,129.5,87.2,86.4,7.28,0.06,129.3,0.22,0.22,84,7.14,-36.3,24.406,2.63,1.6
9/23/2019,12:25:00,0.0,,2.64,10.55,127.9,129.5,88.9,88.1,7.43,0.06,129.4,0.11,0.11,84,7.14,-35.9,24.407,2.64,1.6
9/23/2019,12:30:00,0.0,,3.23,12.94,127.9,129.5,88.8,88.1,7.42,0.06,129.4,0.18,0.18,84,7.13,-35.5,24.408,2.64,1.6
9/23/2019,12:35:00,0.0,,3.25,13.02,128.0,129.6,89.8,89.0,7.50,0.06,129.4,0.18,0.18,84,7.15,-36.5,24.434,2.64,1.6
9/23/2019,12:40:00,0.0,,2.92,11.68,128.1,129.6,91.2,90.4,7.62,0.06,129.5,0.15,0.15,84,7.15,-36.6,24.423,2.63,1.6
9/23/2019,12:45:00,0.0,,4.43,17.71,128.1,129.6,91.8,91.0,7.66,0.06,129.5,0.29,0.29,84,7.16,-37.0,24.439,2.64,1.6
9/23/2019,12:50:00,0.0,,4.18,16.72,128.2,129.7,93.2,92.4,7.78,0.06,129.5,0.21,0.21,84,7.17,-38.1,24.450,2.63,1.6
9/23/2019,12:55:00,0.0,,3.48,13.93,128.2,129.5,93.8,93.0,7.82,0.06,129.4,0.25,0.25,84,7.19,-39.1,24.540,2.64,1.6
9/23/2019,13:00:00,0.0,,3.28,13.13,128.1,129.5,94.2,93.4,7.86,0.06,129.4,0.21,0.21,84,7.19,-39.2,24.460,2.63,1.6
9/23/2019,13:05:00,0.0,,2.71,10.83,128.1,129.4,94.2,93.4,7.85,0.06,129.3,0.17,0.17,84,7.20,-39.3,24.531,2.64,1.6
9/23/2019,13:10:00,0.0,,2.95,11.78,128.3,129.6,94.3,93.5,7.86,0.06,129.4,0.13,0.13,84,7.19,-39.3,24.519,2.63,1.6
9/23/2019,13:15:00,0.0,,3.15,12.61,128.4,129.5,94.9,94.1,7.90,0.06,129.4,0.18,0.18,84,7.21,-40.1,24.591,2.64,1.6
9/23/2019,13:20:00,0.0,,3.90,15.58,128.4,129.5,95.4,94.6,7.94,0.06,129.4,0.19,0.19,84,7.22,-41.0,24.616,2.64,1.6
9/23/2019,13:25:00,0.0,,3.78,15.14,128.5,129.5,95.0,94.2,7.90,0.06,129.4,0.20,0.20,84,7.21,-40.2,24.635,2.64,1.6
9/23/2019,13:30:00,0.0,,3.95,15.78,128.6,129.4,95.0,94.1,7.89,0.06,129.3,0.24,0.24,84,7.21,-40.4,24.709,2.63,1.6
9/23/2019,13:35:00,0.0,,3.77,15.08,128.5,129.5,93.9,93.1,7.81,0.06,129.4,0.26,0.26,84,7.20,-39.8,24.641,2.64,1.6
9/23/2019,13:40:00,0.0,,4.42,17.66,128.3,129.6,95.9,95.1,7.99,0.06,129.4,0.25,0.25,84,7.22,-40.8,24.545,2.63,1.6
9/23/2019,13:45:00,0.0,,3.60,14.40,128.3,129.4,97.7,96.8,8.13,0.06,129.3,0.19,0.19,84,7.24,-41.9,24.590,2.64,1.6
9/23/2019,13:50:00,0.0,,3.96,15.85,128.3,129.4,97.8,97.0,8.14,0.06,129.3,0.22,0.22,84,7.24,-42.1,24.606,2.64,1.6
9/23/2019,13:55:00,0.0,,4.30,17.20,128.4,129.4,98.1,97.2,8.16,0.06,129.3,0.25,0.25,84,7.25,-42.4,24.618,2.64,1.6
9/23/2019,14:00:00,0.0,,4.44,17.74,128.2,129.4,97.0,96.1,8.07,0.06,129.2,0.21,0.21,84,7.28,-44.2,24.570,2.63,1.6
9/23/2019,14:05:00,0.0,,4.12,16.49,128.3,129.3,98.0,97.2,8.15,0.06,129.2,0.18,0.18,84,7.27,-43.6,24.648,2.64,1.6
9/23/2019,14:10:00,0.0,,3.55,14.20,128.5,129.3,98.4,97.6,8.18,0.06,129.2,0.16,0.16,84,7.27,-43.7,24.709,2.63,1.6
9/23/2019,14:15:00,0.0,,3.47,13.90,128.6,129.2,98.4,97.5,8.16,0.06,129.2,0.18,0.18,84,7.27,-43.4,24.782,2.64,1.6
9/23/2019,14:20:00,0.0,,4.04,16.17,128.6,129.2,99.5,98.7,8.26,0.06,129.2,0.18,0.18,84,7.29,-44.7,24.774,2.63,1.6
9/23/2019,14:25:00,0.0,,3.90,15.62,128.3,129.3,98.9,98.1,8.22,0.06,129.2,0.17,0.17,84,7.28,-44.3,24.652,2.64,1.6
9/23/2019,14:30:00,0.0,,3.90,15.60,128.5,129.1,98.0,97.2,8.13,0.06,129.0,0.18,0.18,84,7.26,-43.2,24.761,2.63,1.6
9/23/2019,14:35:00,0.0,,3.93,15.71,128.6,129.2,98.2,97.4,8.15,0.06,129.1,0.16,0.16,84,7.27,-43.7,24.797,2.64,1.6
9/23/2019,14:40:00,0.0,,3.46,13.85,128.7,129.1,99.2,98.3,8.22,0.06,129.1,0.18,0.18,84,7.29,-44.6,24.824,2.63,1.6
9/23/2019,14:45:00,0.0,,3.76,15.06,128.7,129.2,99.5,98.7,8.25,0.06,129.1,0.14,0.14,84,7.30,-45.3,24.837,2.64,1.6
9/23/2019,14:50:00,0.0,,3.80,15.18,128.9,129.3,99.4,98.5,8.23,0.06,129.2,0.16,0.16,84,7.30,-45.5,24.853,2.64,1.6
9/23/2019,14:55:00,0.0,,3.26,13.03,128.9,129.4,99.5,98.7,8.25,0.06,129.3,0.13,0.13,84,7.31,-45.9,24.848,2.64,1.6
9/23/2019,15:00:00,0.0,,4.44,17.77,129.0,129.4,98.4,97.5,8.15,0.06,129.4,0.26,0.26,84,7.29,-45.1,24.840,2.64,1.6
9/23/2019,15:05:00,0.0,,4.29,17.16,129.0,129.5,99.0,98.1,8.20,0.06,129.4,0.27,0.27,84,7.29,-45.1,24.831,2.64,1.6
9/23/2019,15:10:00,0.0,,4.27,17.06,128.8,129.5,100.1,99.3,8.31,0.06,129.4,0.25,0.25,84,7.31,-46.0,24.763,2.63,1.6
9/23/2019,15:15:00,0.0,,3.66,14.62,128.9,129.5,100.5,99.6,8.34,0.06,129.5,0.15,0.15,84,7.31,-46.3,24.776,2.64,1.6
9/23/2019,15:20:00,0.0,,3.95,15.79,128.9,129.5,101.5,100.6,8.42,0.06,129.5,0.17,0.17,84,7.33,-47.5,24.788,2.64,1.6
9/23/2019,15:25:00,0.0,,3.70,14.79,128.7,129.1,100.6,99.8,8.34,0.06,129.1,0.17,0.17,84,7.33,-47.1,24.828,2.64,1.6
9/23/2019,15:30:00,0.0,,4.12,16.50,128.7,129.3,97.4,96.6,8.08,0.06,129.3,0.21,0.21,84,7.33,-47.1,24.774,2.64,1.6
9/23/2019,15:35:00,0.0,,4.30,17.21,128.8,129.4,99.8,99.0,8.28,0.06,129.3,0.21,0.21,84,7.32,-46.6,24.799,2.64,1.6
9/23/2019,15:40:00,0.0,,3.99,15.98,129.1,129.3,99.2,98.4,8.21,0.06,129.3,0.23,0.23,84,7.32,-46.7,24.922,2.64,1.6
9/23/2019,15:45:00,0.0,,4.24,16.97,129.2,129.5,99.5,98.7,8.24,0.06,129.4,0.20,0.20,84,7.31,-45.8,24.893,2.64,1.6
9/23/2019,15:50:00,0.0,,4.27,17.07,129.3,129.4,99.8,98.9,8.25,0.06,129.4,0.23,0.23,84,7.30,-45.6,24.967,2.63,1.6
9/23/2019,15:55:00,0.0,,3.44,13.77,129.1,129.5,101.0,100.1,8.36,0.06,129.4,0.23,0.23,84,7.33,-46.9,24.875,2.64,1.6
9/23/2019,16:00:00,0.0,,3.53,14.10,129.1,129.4,101.8,101.0,8.43,0.06,129.4,0.18,0.18,84,7.33,-47.5,24.904,2.64,1.6
9/23/2019,16:05:00,0.0,,3.91,15.62,129.1,129.4,102.0,101.1,8.44,0.06,129.4,0.21,0.21,84,7.34,-48.0,24.895,2.64,1.6
9/23/2019,16:10:00,0.0,,4.53,18.14,129.3,129.6,100.2,99.3,8.29,0.06,129.6,0.22,0.22,84,7.34,-47.5,24.890,2.64,1.6
9/23/2019,16:15:00,0.0,,4.22,16.88,129.2,129.5,101.3,100.4,8.38,0.06,129.5,0.25,0.25,84,7.36,-48.8,24.889,2.64,1.6
9/23/2019,16:20:00,0.0,,5.05,20.20,129.5,129.7,102.8,101.9,8.50,0.06,129.7,0.29,0.29,84,7.37,-49.6,24.915,2.63,1.6
9/23/2019,16:25:00,0.0,,3.51,14.05,129.4,129.7,103.7,102.8,8.58,0.06,129.6,0.15,0.15,84,7.38,-50.2,24.902,2.64,1.6
9/23/2019,16:30:00,0.0,,4.21,16.82,129.5,129.6,103.7,102.8,8.58,0.06,129.6,0.18,0.18,84,7.39,-50.8,24.956,2.64,1.6
9/23/2019,16:35:00,0.0,,4.21,16.84,129.2,129.5,103.8,102.9,8.59,0.06,129.5,0.18,0.18,84,7.40,-51.4,24.893,2.64,1.6
9/23/2019,16:40:00,0.0,,4.42,17.67,129.1,129.4,104.1,103.2,8.62,0.06,129.4,0.19,0.19,84,7.41,-52.1,24.903,2.64,1.6
9/23/2019,16:45:00,0.0,,4.42,17.67,129.2,129.5,104.3,103.4,8.63,0.06,129.4,0.21,0.21,84,7.42,-52.3,24.898,2.64,1.6
9/23/2019,16:50:00,0.0,,4.78,19.11,129.3,129.6,105.1,104.2,8.70,0.06,129.6,0.22,0.22,84,7.43,-52.9,24.885,2.64,1.6
9/23/2019,16:55:00,0.0,,5.48,21.94,129.2,129.4,105.8,104.9,8.75,0.06,129.4,0.19,0.19,84,7.43,-53.2,24.931,2.64,1.6
9/23/2019,17:00:00,0.0,,5.04,20.16,129.2,129.5,105.0,104.1,8.69,0.06,129.4,0.27,0.27,84,7.43,-53.0,24.901,2.64,1.6
9/23/2019,17:05:00,0.0,,5.35,21.38,129.1,129.4,105.4,104.4,8.72,0.06,129.4,0.27,0.27,84,7.44,-53.4,24.898,2.64,1.6
9/23/2019,17:10:00,0.0,,4.69,18.77,129.2,129.3,105.6,104.7,8.72,0.06,129.3,0.22,0.22,84,7.44,-53.7,24.990,2.64,1.6
9/23/2019,17:15:00,0.0,,3.70,14.80,129.3,129.2,104.4,103.5,8.62,0.06,129.2,0.14,0.14,84,7.43,-53.4,25.029,2.64,1.6
9/23/2019,17:20:00,0.0,,4.84,19.37,129.4,129.3,104.2,103.3,8.60,0.06,129.3,0.21,0.21,84,7.43,-53.1,25.018,2.64,1.6
9/23/2019,17:25:00,0.0,,4.53,18.12,129.5,129.5,104.1,103.2,8.60,0.06,129.5,0.18,0.18,84,7.43,-53.3,24.989,2.64,1.6
9/23/2019,17:30:00,0.0,,5.38,21.52,129.5,129.4,104.6,103.7,8.63,0.06,129.4,0.27,0.27,84,7.43,-52.9,25.032,2.63,1.6
9/23/2019,17:35:00,0.0,,3.95,15.78,129.6,129.5,104.4,103.5,8.62,0.06,129.5,0.18,0.18,84,7.42,-52.6,25.005,2.64,1.6
9/23/2019,17:40:00,0.0,,4.58,18.31,129.6,129.7,103.9,103.0,8.59,0.06,129.7,0.19,0.19,84,7.40,-51.5,24.986,2.64,1.6
9/23/2019,17:45:00,0.0,,4.03,16.13,129.6,129.7,104.4,103.5,8.63,0.06,129.7,0.21,0.21,84,7.42,-52.3,24.970,2.64,1.6
9/23/2019,17:50:00,0.0,,4.32,17.28,129.8,129.8,103.9,103.0,8.58,0.06,129.8,0.24,0.24,84,7.41,-51.7,25.017,2.64,1.6
9/23/2019,17:55:00,0.0,,4.48,17.91,129.7,129.7,104.0,103.1,8.59,0.06,129.7,0.22,0.22,84,7.42,-52.8,25.016,2.64,1.6
9/23/2019,18:00:00,0.0,,5.44,21.76,129.7,129.6,103.4,102.6,8.54,0.06,129.6,0.32,0.32,84,7.42,-52.3,25.039,2.64,1.6
9/23/2019,18:05:00,0.0,,3.98,15.93,129.7,129.7,103.4,102.5,8.54,0.06,129.7,0.20,0.20,84,7.41,-51.8,25.007,2.64,1.6
9/23/2019,18:10:00,0.0,,3.97,15.86,129.8,129.8,103.3,102.4,8.54,0.06,129.8,0.18,0.18,84,7.39,-50.5,24.984,2.64,1.6
9/23/2019,18:15:00,0.0,,4.34,17.37,130.0,129.9,103.3,102.4,8.53,0.06,129.9,0.19,0.19,84,7.36,-49.1,25.043,2.64,1.6
9/23/2019,18:20:00,0.0,,4.94,19.77,130.1,129.9,103.2,102.3,8.51,0.06,130.0,0.23,0.23,84,7.36,-48.8,25.068,2.64,1.6
9/23/2019,18:25:00,0.0,,5.15,20.59,130.2,130.0,102.9,102.0,8.49,0.06,130.0,0.28,0.28,85,7.37,-49.9,25.080,2.64,1.6
9/23/2019,18:30:00,0.0,,3.49,13.98,130.1,130.1,102.8,102.0,8.49,0.06,130.1,0.13,0.13,85,7.39,-51.0,25.027,2.64,1.6
9/23/2019,18:35:00,0.0,,4.37,17.49,130.2,130.2,102.3,101.4,8.45,0.06,130.2,0.20,0.20,85,7.38,-50.4,25.001,2.64,1.6
9/23/2019,18:40:00,0.0,,4.19,16.75,130.2,130.2,102.2,101.3,8.44,0.06,130.2,0.18,0.18,85,7.37,-49.6,25.022,2.64,1.6
9/23/2019,18:45:00,0.0,,3.63,14.50,130.2,130.2,102.0,101.1,8.42,0.06,130.2,0.18,0.18,85,7.36,-49.2,25.023,2.64,1.6
9/23/2019,18:50:00,0.0,,3.83,15.33,130.5,130.2,101.9,101.0,8.40,0.06,130.2,0.15,0.15,85,7.35,-48.6,25.087,2.64,1.6
9/23/2019,18:55:00,0.0,,3.69,14.77,130.5,130.2,101.3,100.5,8.35,0.06,130.2,0.18,0.18,85,7.35,-48.3,25.129,2.64,1.6
9/23/2019,19:00:00,0.0,,4.19,16.76,130.6,130.3,101.2,100.3,8.34,0.06,130.4,0.19,0.19,85,7.36,-49.0,25.090,2.64,1.6
9/23/2019,19:05:00,0.0,,4.28,17.13,130.5,130.3,100.8,100.0,8.31,0.06,130.3,0.23,0.23,85,7.33,-47.0,25.093,2.64,1.6
9/23/2019,19:10:00,0.0,,3.85,15.40,130.5,130.3,100.5,99.6,8.29,0.06,130.3,0.22,0.22,85,7.33,-46.9,25.066,2.64,1.6
9/23/2019,19:15:00,0.0,,4.10,16.42,130.5,130.3,100.0,99.2,8.25,0.06,130.3,0.20,0.20,85,7.34,-47.8,25.078,2.64,1.6
9/23/2019,19:20:00,0.0,,4.16,16.63,130.5,130.3,100.2,99.4,8.27,0.06,130.3,0.22,0.22,85,7.33,-47.3,25.073,2.64,1.6
9/23/2019,19:25:00,0.0,,4.43,17.72,130.7,130.4,99.9,99.1,8.24,0.06,130.5,0.26,0.26,85,7.30,-45.6,25.093,2.64,1.6
9/23/2019,19:30:00,0.0,,4.29,17.17,130.5,130.4,99.7,98.8,8.22,0.06,130.4,0.24,0.24,85,7.31,-46.2,25.063,2.64,1.6
9/23/2019,19:35:00,0.0,,3.88,15.50,130.3,130.2,99.3,98.4,8.20,0.06,130.2,0.25,0.25,85,7.31,-46.2,25.028,2.64,1.6
9/23/2019,19:40:00,0.0,,3.94,15.77,130.3,130.2,98.7,97.9,8.15,0.06,130.2,0.26,0.26,85,7.32,-46.4,25.031,2.64,1.6
9/23/2019,19:45:00,0.0,,4.02,16.06,130.3,130.2,98.7,97.8,8.15,0.06,130.2,0.29,0.29,85,7.29,-45.0,25.037,2.64,1.6
9/23/2019,19:50:00,0.0,,4.83,19.33,130.4,130.3,99.0,98.1,8.17,0.06,130.3,0.33,0.33,85,7.28,-44.4,25.047,2.64,1.6
9/23/2019,19:55:00,0.0,,3.92,15.69,130.3,130.2,97.8,96.9,8.07,0.06,130.2,0.24,0.24,85,7.27,-43.5,25.028,2.64,1.6
9/23/2019,20:00:00,0.0,,4.04,16.17,130.5,130.3,97.7,96.9,8.06,0.06,130.3,0.26,0.26,85,7.25,-42.4,25.054,2.63,1.6
9/23/2019,20:05:00,0.0,,3.70,14.82,130.6,130.4,97.6,96.7,8.05,0.06,130.4,0.22,0.22,85,7.23,-41.4,25.060,2.64,1.6
9/23/2019,20:10:00,0.0,,5.89,23.55,130.6,130.4,98.1,97.2,8.10,0.06,130.4,0.37,0.37,85,7.23,-41.3,25.053,2.63,1.6
9/23/2019,20:15:00,0.0,,4.95,19.81,130.5,130.3,98.4,97.6,8.12,0.06,130.4,0.23,0.23,85,7.29,-44.9,25.056,2.64,1.6
9/23/2019,20:20:00,0.0,,4.53,18.11,130.4,130.3,98.4,97.6,8.13,0.06,130.3,0.22,0.22,85,7.29,-44.8,25.044,2.63,1.6
9/23/2019,20:25:00,0.0,,4.37,17.47,130.5,130.3,99.0,98.2,8.17,0.06,130.3,0.27,0.27,85,7.26,-43.3,25.052,2.64,1.6
9/23/2019,20:30:00,0.0,,4.93,19.70,130.5,130.4,98.9,98.1,8.16,0.06,130.4,0.32,0.32,85,7.24,-42.2,25.054,2.63,1.6
9/23/2019,20:35:00,0.0,,5.07,20.29,130.3,130.2,98.8,98.0,8.16,0.06,130.2,0.23,0.23,85,7.26,-43.3,25.025,2.64,1.6
9/23/2019,20:40:00,0.0,,4.88,19.52,130.4,130.2,97.6,96.8,8.05,0.06,130.2,0.88,0.88,85,7.22,-40.7,25.076,2.64,1.6
9/23/2019,20:45:00,0.0,,4.69,18.75,130.4,130.2,97.6,96.7,8.05,0.06,130.2,0.26,0.26,85,7.24,-41.9,25.074,2.64,1.6
9/23/2019,20:50:00,0.0,,4.45,17.81,130.4,130.2,97.1,96.2,8.01,0.06,130.2,0.31,0.31,85,7.23,-41.5,25.071,2.63,1.6
9/23/2019,20:55:00,0.0,,4.54,18.15,130.4,130.2,96.3,95.5,7.94,0.06,130.2,0.25,0.25,85,7.21,-40.2,25.076,2.64,1.6
9/23/2019,21:00:00,0.0,,4.39,17.55,130.4,130.2,96.0,95.2,7.92,0.06,130.2,0.25,0.25,85,7.23,-41.6,25.067,2.64,1.6
9/23/2019,21:05:00,0.0,,5.16,20.66,130.4,130.2,96.4,95.6,7.95,0.06,130.2,0.25,0.25,85,7.24,-42.0,25.075,2.64,1.6
9/23/2019,21:10:00,0.0,,5.37,21.46,130.4,130.2,95.6,94.7,7.88,0.06,130.2,0.26,0.26,85,7.23,-41.6,25.079,2.63,1.6
9/23/2019,21:15:00,0.0,,6.04,24.17,130.4,130.2,89.1,88.3,7.35,0.06,130.2,0.23,0.23,85,7.23,-41.2,25.087,2.64,1.6
9/23/2019,21:20:00,0.0,,5.06,20.26,130.4,130.2,86.0,85.2,7.09,0.06,130.2,0.23,0.23,85,7.21,-40.4,25.075,2.63,1.6
9/23/2019,21:25:00,0.0,,5.14,20.57,130.4,130.2,87.6,86.9,7.23,0.06,130.2,0.27,0.27,85,7.23,-41.6,25.073,2.64,1.6
9/23/2019,21:30:00,0.0,,6.74,26.95,130.4,130.1,85.4,84.7,7.04,0.06,130.2,0.46,0.46,85,7.22,-40.6,25.086,2.63,1.6
9/23/2019,21:35:00,0.0,,5.09,20.38,130.3,130.1,86.2,85.5,7.11,0.06,130.1,0.21,0.21,85,7.22,-40.6,25.069,2.64,1.6
9/23/2019,21:40:00,0.0,,6.44,25.75,130.3,130.1,89.9,89.2,7.42,0.06,130.1,0.38,0.38,85,7.22,-40.8,25.075,2.63,1.6
9/23/2019,21:45:00,0.0,,5.77,23.09,130.2,130.0,88.9,88.1,7.33,0.06,130.1,0.29,0.29,85,7.20,-39.4,25.067,2.64,1.6
9/23/2019,21:50:00,0.0,,5.03,20.13,130.3,130.1,89.1,88.4,7.35,0.06,130.1,0.24,0.24,85,7.18,-38.4,25.074,2.64,1.6
9/23/2019,21:55:00,0.0,,5.35,21.41,130.3,130.1,90.7,89.9,7.48,0.06,130.1,0.28,0.28,85,7.19,-39.1,25.072,2.64,1.6
