date, time, fract_sec, site_name, cond, nLF cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, TDS, pH, pH_mV, temp, battery, cable_pwr
4/2/2019,20:25:00,0.0,,90.2,121.7,114.7,114.7,12.33,0.06,119.7,78,7.07,-9.4,12.111,2.84,1.2
4/2/2019,20:30:00,0.0,,90.2,121.6,114.6,114.6,12.31,0.06,119.6,78,7.07,-9.4,12.126,2.84,1.2
4/2/2019,20:35:00,0.0,,90.2,121.7,114.6,114.6,12.31,0.06,119.6,78,7.08,-9.5,12.131,2.84,1.2
4/2/2019,20:40:00,0.0,,90.2,121.7,114.6,114.6,12.31,0.06,119.7,78,7.07,-9.5,12.129,2.84,1.2
4/2/2019,20:45:00,0.0,,90.2,121.7,114.6,114.6,12.31,0.06,119.6,78,7.07,-9.5,12.131,2.84,1.2
4/2/2019,20:50:00,0.0,,90.2,121.7,114.8,114.8,12.33,0.06,119.6,78,7.08,-9.7,12.131,2.84,1.2
4/2/2019,20:55:00,0.0,,90.2,121.7,114.9,114.9,12.34,0.06,119.7,78,7.08,-9.7,12.131,2.84,1.2
4/2/2019,21:00:00,0.0,,90.2,121.7,115.0,115.0,12.36,0.06,119.7,78,7.08,-9.8,12.123,2.84,1.2
4/2/2019,21:05:00,0.0,,90.2,121.7,114.9,114.9,12.34,0.06,119.7,78,7.08,-9.7,12.120,2.84,1.2
4/2/2019,21:10:00,0.0,,90.2,121.7,114.9,114.9,12.34,0.06,119.7,78,7.08,-9.5,12.119,2.84,1.2
4/2/2019,21:15:00,0.0,,90.2,121.7,114.8,114.8,12.34,0.06,119.7,78,7.08,-9.6,12.115,2.84,1.2
4/2/2019,21:20:00,0.0,,90.2,121.7,114.7,114.7,12.33,0.06,119.7,78,7.07,-9.5,12.112,2.84,1.2
4/2/2019,21:25:00,0.0,,90.2,121.8,114.6,114.6,12.32,0.06,119.7,78,7.07,-9.5,12.094,2.84,1.2
4/2/2019,21:30:00,0.0,,90.2,121.8,114.6,114.6,12.32,0.06,119.7,78,7.07,-9.5,12.084,2.84,1.2
4/2/2019,21:35:00,0.0,,90.1,121.7,114.5,114.5,12.32,0.06,119.7,78,7.07,-9.5,12.073,2.84,1.2
4/2/2019,21:40:00,0.0,,90.1,121.7,114.3,114.3,12.30,0.06,119.7,78,7.07,-9.4,12.059,2.84,1.2
4/2/2019,21:45:00,0.0,,90.1,121.7,114.3,114.3,12.30,0.06,119.7,78,7.07,-9.3,12.056,2.84,1.2
4/2/2019,21:50:00,0.0,,90.1,121.7,114.1,114.1,12.27,0.06,119.7,78,7.07,-9.3,12.062,2.84,1.2
4/2/2019,21:55:00,0.0,,90.1,121.7,114.1,114.1,12.28,0.06,119.7,78,7.07,-9.2,12.058,2.84,1.2
4/2/2019,22:00:00,0.0,,90.1,121.7,114.1,114.1,12.28,0.06,119.7,78,7.07,-9.3,12.054,2.84,1.2
4/2/2019,22:05:00,0.0,,90.1,121.7,114.1,114.1,12.28,0.06,119.7,78,7.07,-9.2,12.048,2.84,1.2
4/2/2019,22:10:00,0.0,,90.1,121.7,114.1,114.1,12.28,0.06,119.7,78,7.07,-9.2,12.046,2.84,1.2
4/2/2019,22:15:00,0.0,,90.0,121.7,114.0,114.0,12.27,0.06,119.7,78,7.06,-8.9,12.028,2.84,1.2
4/2/2019,22:20:00,0.0,,89.9,121.7,113.8,113.8,12.27,0.06,119.6,78,7.06,-8.8,11.997,2.84,1.2
4/2/2019,22:25:00,0.0,,89.9,121.7,113.7,113.7,12.25,0.06,119.6,78,7.06,-8.8,11.980,2.84,1.2
4/2/2019,22:30:00,0.0,,89.9,121.7,113.7,113.7,12.26,0.06,119.6,78,7.06,-8.6,11.970,2.84,1.2
4/2/2019,22:35:00,0.0,,89.9,121.7,113.5,113.5,12.24,0.06,119.6,78,7.06,-8.5,11.970,2.84,1.2
4/2/2019,22:40:00,0.0,,89.8,121.7,113.3,113.3,12.23,0.06,119.6,78,7.05,-8.1,11.919,2.84,1.2
4/2/2019,22:45:00,0.0,,89.7,121.7,113.2,113.2,12.22,0.06,119.6,78,7.05,-8.3,11.914,2.84,1.2
4/2/2019,22:50:00,0.0,,89.8,121.7,113.1,113.1,12.21,0.06,119.6,78,7.05,-8.2,11.925,2.84,1.2
4/2/2019,22:55:00,0.0,,89.8,121.8,112.9,112.9,12.19,0.06,119.7,78,7.05,-8.2,11.924,2.84,1.2
4/2/2019,23:00:00,0.0,,89.8,121.8,112.8,112.8,12.18,0.06,119.7,78,7.05,-8.0,11.921,2.84,1.2
4/2/2019,23:05:00,0.0,,89.8,121.8,112.5,112.5,12.14,0.06,119.7,78,7.04,-7.8,11.931,2.84,1.2
4/2/2019,23:10:00,0.0,,89.8,121.8,112.5,112.5,12.14,0.06,119.7,78,7.05,-7.9,11.925,2.84,1.2
4/2/2019,23:15:00,0.0,,89.8,121.8,112.5,112.5,12.14,0.06,119.7,78,7.05,-7.9,11.917,2.84,1.2
4/2/2019,23:20:00,0.0,,89.8,121.8,112.5,112.5,12.15,0.06,119.7,78,7.04,-7.8,11.915,2.84,1.2
4/2/2019,23:25:00,0.0,,89.8,121.8,112.5,112.5,12.14,0.06,119.8,78,7.04,-7.4,11.911,2.84,1.2
4/2/2019,23:30:00,0.0,,89.8,121.9,112.4,112.4,12.13,0.06,119.8,78,7.04,-7.3,11.907,2.84,1.2
4/2/2019,23:35:00,0.0,,89.8,121.8,112.1,112.1,12.10,0.06,119.7,78,7.03,-6.9,11.904,2.83,1.2
4/2/2019,23:40:00,0.0,,89.8,121.8,111.9,111.9,12.09,0.06,119.8,78,7.02,-6.4,11.887,2.84,1.2
4/2/2019,23:45:00,0.0,,89.8,121.8,111.5,111.5,12.05,0.06,119.8,78,7.02,-6.3,11.880,2.84,1.2
4/2/2019,23:50:00,0.0,,89.7,121.9,111.5,111.5,12.05,0.06,119.8,78,7.02,-6.3,11.863,2.84,1.2
4/2/2019,23:55:00,0.0,,89.7,121.8,111.5,111.5,12.05,0.06,119.8,78,7.02,-6.3,11.862,2.83,1.2
4/3/2019,00:00:00,0.0,,89.7,121.9,111.4,111.4,12.04,0.06,119.8,78,7.02,-6.4,11.847,2.84,1.2
4/3/2019,00:05:00,0.0,,89.7,121.9,111.3,111.3,12.04,0.06,119.8,78,7.02,-6.3,11.834,2.83,1.2
4/3/2019,00:10:00,0.0,,89.7,121.9,111.5,111.5,12.06,0.06,119.8,78,7.02,-6.5,11.832,2.84,1.2
4/3/2019,00:15:00,0.0,,89.7,121.9,111.5,111.5,12.06,0.06,119.8,78,7.02,-6.5,11.828,2.83,1.2
4/3/2019,00:20:00,0.0,,89.7,121.9,111.3,111.3,12.04,0.06,119.8,78,7.02,-6.4,11.826,2.83,1.2
4/3/2019,00:25:00,0.0,,89.6,121.9,111.2,111.2,12.04,0.06,119.8,78,7.02,-6.2,11.815,2.83,1.2
4/3/2019,00:30:00,0.0,,89.6,121.9,111.2,111.2,12.04,0.06,119.8,78,7.02,-6.3,11.794,2.83,1.2
4/3/2019,00:35:00,0.0,,89.4,121.9,111.3,111.3,12.06,0.06,119.8,78,7.02,-6.3,11.726,2.83,1.2
4/3/2019,00:40:00,0.0,,89.4,121.9,111.3,111.3,12.07,0.06,119.8,78,7.02,-6.4,11.720,2.84,1.2
4/3/2019,00:45:00,0.0,,89.4,121.9,111.3,111.3,12.07,0.06,119.8,78,7.02,-6.5,11.710,2.83,1.2
4/3/2019,00:50:00,0.0,,89.4,121.8,111.3,111.3,12.07,0.06,119.8,78,7.02,-6.5,11.714,2.83,1.2
4/3/2019,00:55:00,0.0,,89.4,121.8,111.3,111.3,12.07,0.06,119.8,78,7.02,-6.5,11.705,2.83,1.2
4/3/2019,01:00:00,0.0,,89.4,121.9,111.2,111.2,12.06,0.06,119.8,78,7.02,-6.5,11.705,2.83,1.2
4/3/2019,01:05:00,0.0,,89.3,121.9,111.2,111.2,12.07,0.06,119.8,78,7.02,-6.5,11.684,2.83,1.2
4/3/2019,01:10:00,0.0,,89.4,121.8,111.1,111.1,12.05,0.06,119.8,78,7.02,-6.4,11.711,2.83,1.2
4/3/2019,01:15:00,0.0,,89.4,121.9,111.0,111.0,12.04,0.06,119.8,78,7.02,-6.4,11.705,2.83,1.2
4/3/2019,01:20:00,0.0,,89.4,121.9,110.9,110.9,12.03,0.06,119.8,78,7.02,-6.3,11.706,2.83,1.2
4/3/2019,01:25:00,0.0,,89.4,121.9,110.8,110.8,12.02,0.06,119.8,78,7.02,-6.2,11.697,2.83,1.2
4/3/2019,01:30:00,0.0,,89.4,121.9,110.7,110.7,12.01,0.06,119.8,78,7.02,-6.2,11.695,2.83,1.2
4/3/2019,01:35:00,0.0,,89.4,121.9,110.7,110.7,12.01,0.06,119.8,78,7.02,-6.2,11.690,2.83,1.2
4/3/2019,01:40:00,0.0,,89.3,122.0,110.7,110.7,12.02,0.06,119.9,78,7.01,-6.1,11.663,2.83,1.2
4/3/2019,01:45:00,0.0,,89.3,121.9,110.7,110.7,12.01,0.06,119.8,78,7.01,-6.0,11.664,2.83,1.2
4/3/2019,01:50:00,0.0,,89.3,121.9,110.5,110.5,12.00,0.06,119.8,78,7.01,-5.9,11.666,2.83,1.2
4/3/2019,01:55:00,0.0,,89.3,121.9,110.4,110.4,11.99,0.06,119.8,78,7.01,-5.6,11.664,2.83,1.2
4/3/2019,02:00:00,0.0,,89.3,122.0,110.4,110.4,11.99,0.06,119.9,78,7.01,-5.6,11.649,2.83,1.2
4/3/2019,02:05:00,0.0,,89.2,122.0,110.4,110.4,12.00,0.06,119.9,78,7.01,-5.6,11.603,2.83,1.2
4/3/2019,02:10:00,0.0,,89.2,121.9,110.4,110.4,12.01,0.06,119.8,78,7.01,-5.6,11.598,2.83,1.2
4/3/2019,02:15:00,0.0,,89.2,121.9,110.4,110.4,12.00,0.06,119.8,78,7.01,-5.6,11.601,2.83,1.2
4/3/2019,02:20:00,0.0,,89.1,121.9,110.3,110.3,11.99,0.06,119.8,78,7.00,-5.5,11.594,2.83,1.2
4/3/2019,02:25:00,0.0,,89.1,121.9,110.1,110.1,11.98,0.06,119.8,78,7.00,-5.5,11.572,2.83,1.2
4/3/2019,02:30:00,0.0,,89.0,121.8,109.9,109.9,11.96,0.06,119.7,78,7.00,-5.5,11.581,2.83,1.2
4/3/2019,02:35:00,0.0,,89.1,121.8,109.7,109.7,11.94,0.06,119.7,78,7.00,-5.2,11.590,2.83,1.2
4/3/2019,02:40:00,0.0,,89.1,121.8,109.7,109.7,11.93,0.06,119.8,78,7.00,-5.2,11.591,2.83,1.2
4/3/2019,02:45:00,0.0,,89.1,121.9,109.7,109.7,11.93,0.06,119.8,78,7.00,-5.1,11.584,2.83,1.2
4/3/2019,02:50:00,0.0,,89.1,121.9,109.6,109.6,11.93,0.06,119.8,78,7.00,-5.1,11.566,2.83,1.2
4/3/2019,02:55:00,0.0,,89.1,121.9,109.4,109.4,11.90,0.06,119.8,78,6.99,-4.9,11.568,2.83,1.2
4/3/2019,03:00:00,0.0,,89.1,121.9,109.3,109.3,11.89,0.06,119.8,78,6.99,-4.7,11.565,2.83,1.2
4/3/2019,03:05:00,0.0,,89.1,121.9,109.2,109.2,11.88,0.06,119.8,78,6.99,-4.6,11.558,2.83,1.2
4/3/2019,03:10:00,0.0,,89.0,121.9,109.3,109.3,11.90,0.06,119.8,78,6.99,-4.5,11.520,2.83,1.2
4/3/2019,03:15:00,0.0,,88.9,121.9,109.2,109.2,11.90,0.06,119.8,78,6.99,-4.5,11.514,2.83,1.2
4/3/2019,03:20:00,0.0,,88.9,121.9,108.9,108.9,11.86,0.06,119.8,78,6.98,-4.4,11.510,2.83,1.2
4/3/2019,03:25:00,0.0,,88.9,121.8,108.8,108.8,11.85,0.06,119.8,78,6.98,-4.3,11.515,2.83,1.2
4/3/2019,03:30:00,0.0,,88.9,121.9,108.5,108.5,11.83,0.06,119.8,78,6.98,-4.0,11.511,2.83,1.2
4/3/2019,03:35:00,0.0,,88.9,121.9,108.4,108.4,11.81,0.06,119.8,78,6.98,-4.0,11.507,2.83,1.2
4/3/2019,03:40:00,0.0,,88.9,121.9,108.4,108.4,11.81,0.06,119.8,78,6.98,-3.9,11.498,2.83,1.2
4/3/2019,03:45:00,0.0,,88.9,121.9,108.3,108.3,11.81,0.06,119.8,78,6.98,-4.0,11.490,2.83,1.2
4/3/2019,03:50:00,0.0,,88.9,121.9,108.5,108.5,11.84,0.06,119.9,78,6.98,-4.0,11.476,2.83,1.2
4/3/2019,03:55:00,0.0,,88.8,121.9,108.2,108.2,11.81,0.06,119.8,78,6.97,-3.8,11.463,2.83,1.2
4/3/2019,04:00:00,0.0,,88.8,121.9,108.3,108.3,11.81,0.06,119.8,78,6.97,-3.8,11.457,2.83,1.2
4/3/2019,04:05:00,0.0,,88.8,121.9,108.1,108.1,11.79,0.06,119.8,78,6.97,-3.8,11.450,2.83,1.2
4/3/2019,04:10:00,0.0,,88.8,121.9,107.9,107.9,11.78,0.06,119.8,78,6.97,-3.8,11.443,2.83,1.2
4/3/2019,04:15:00,0.0,,88.8,121.9,107.9,107.9,11.78,0.06,119.8,78,6.97,-3.7,11.431,2.83,1.2
4/3/2019,04:20:00,0.0,,88.8,121.9,107.9,107.9,11.77,0.06,119.8,78,6.97,-3.6,11.433,2.83,1.2
4/3/2019,04:25:00,0.0,,88.7,121.9,107.9,107.9,11.77,0.06,119.8,78,6.97,-3.5,11.423,2.83,1.2
4/3/2019,04:30:00,0.0,,88.7,121.9,107.8,107.8,11.77,0.06,119.8,78,6.97,-3.5,11.409,2.83,1.2
4/3/2019,04:35:00,0.0,,88.7,121.9,107.5,107.5,11.74,0.06,119.8,78,6.97,-3.4,11.402,2.83,1.2
4/3/2019,04:40:00,0.0,,88.7,121.9,107.4,107.4,11.74,0.06,119.9,78,6.97,-3.3,11.395,2.83,1.2
4/3/2019,04:45:00,0.0,,88.7,122.0,107.4,107.4,11.74,0.06,119.9,78,6.96,-3.3,11.369,2.83,1.2
4/3/2019,04:50:00,0.0,,88.6,121.9,107.4,107.4,11.74,0.06,119.8,78,6.97,-3.5,11.370,2.83,1.2
4/3/2019,04:55:00,0.0,,88.6,121.9,107.4,107.4,11.74,0.06,119.8,78,6.97,-3.5,11.370,2.83,1.2
4/3/2019,05:00:00,0.0,,88.6,121.9,107.2,107.2,11.72,0.06,119.8,78,6.97,-3.5,11.367,2.83,1.2
4/3/2019,05:05:00,0.0,,88.6,121.9,107.1,107.1,11.71,0.06,119.8,78,6.97,-3.4,11.362,2.83,1.2
4/3/2019,05:10:00,0.0,,88.6,121.9,107.1,107.1,11.71,0.06,119.8,78,6.97,-3.4,11.356,2.83,1.2
4/3/2019,05:15:00,0.0,,88.5,121.9,107.4,107.4,11.75,0.06,119.8,78,6.97,-3.4,11.320,2.83,1.2
4/3/2019,05:20:00,0.0,,88.4,121.9,107.2,107.2,11.74,0.06,119.8,78,6.97,-3.4,11.306,2.83,1.2
4/3/2019,05:25:00,0.0,,88.5,121.9,107.2,107.2,11.73,0.06,119.8,78,6.97,-3.5,11.322,2.83,1.2
4/3/2019,05:30:00,0.0,,88.5,121.9,107.2,107.2,11.73,0.06,119.8,78,6.97,-3.4,11.321,2.83,1.2
4/3/2019,05:35:00,0.0,,88.5,122.0,107.2,107.2,11.74,0.06,119.9,78,6.97,-3.4,11.315,2.83,1.2
4/3/2019,05:40:00,0.0,,88.5,122.0,107.1,107.1,11.73,0.06,119.9,78,6.97,-3.4,11.303,2.83,1.2
4/3/2019,05:45:00,0.0,,88.5,121.9,107.2,107.2,11.74,0.06,119.8,78,6.97,-3.4,11.294,2.83,1.2
4/3/2019,05:50:00,0.0,,88.5,122.0,106.9,106.9,11.71,0.06,119.9,78,6.97,-3.4,11.285,2.83,1.2
4/3/2019,05:55:00,0.0,,88.4,122.0,106.8,106.8,11.70,0.06,119.9,78,6.97,-3.4,11.274,2.83,1.2
4/3/2019,06:00:00,0.0,,88.4,121.9,106.9,106.9,11.71,0.06,119.8,78,6.97,-3.3,11.275,2.83,1.2
4/3/2019,06:05:00,0.0,,88.4,122.0,106.8,106.8,11.70,0.06,119.9,78,6.97,-3.4,11.273,2.83,1.2
4/3/2019,06:10:00,0.0,,88.4,122.0,106.9,106.9,11.71,0.06,119.9,78,6.97,-3.4,11.265,2.83,1.2
4/3/2019,06:15:00,0.0,,88.4,122.0,106.9,106.9,11.72,0.06,119.9,78,6.96,-3.3,11.247,2.82,1.2
4/3/2019,06:20:00,0.0,,88.4,122.0,106.7,106.7,11.70,0.06,119.9,78,6.96,-3.3,11.247,2.83,1.2
4/3/2019,06:25:00,0.0,,88.4,122.0,106.5,106.5,11.68,0.06,119.9,78,6.96,-3.2,11.230,2.83,1.2
4/3/2019,06:30:00,0.0,,88.3,122.0,106.3,106.3,11.66,0.06,119.9,78,6.96,-3.1,11.232,2.83,1.2
4/3/2019,06:35:00,0.0,,88.4,122.0,106.0,106.0,11.63,0.06,119.9,78,6.96,-3.0,11.224,2.83,1.2
4/3/2019,06:40:00,0.0,,88.3,122.1,105.8,105.8,11.61,0.06,119.9,78,6.96,-3.0,11.197,2.83,1.2
4/3/2019,06:45:00,0.0,,88.2,122.0,105.9,105.9,11.63,0.06,119.9,78,6.96,-3.0,11.184,2.82,1.2
4/3/2019,06:50:00,0.0,,88.3,122.0,106.0,106.0,11.64,0.06,119.9,78,6.96,-3.1,11.184,2.83,1.2
4/3/2019,06:55:00,0.0,,88.3,122.1,106.3,106.3,11.66,0.06,120.0,78,6.96,-3.1,11.183,2.82,1.2
4/3/2019,07:00:00,0.0,,88.3,122.1,106.3,106.3,11.68,0.06,120.0,78,6.96,-3.2,11.174,2.82,1.2
4/3/2019,07:05:00,0.0,,88.3,122.1,106.3,106.3,11.67,0.06,120.0,78,6.96,-3.1,11.175,2.82,1.2
4/3/2019,07:10:00,0.0,,88.3,122.1,106.4,106.4,11.68,0.06,120.0,78,6.96,-3.1,11.169,2.83,1.2
4/3/2019,07:15:00,0.0,,88.3,122.1,106.2,106.2,11.67,0.06,120.0,78,6.96,-3.1,11.171,2.82,1.2
4/3/2019,07:20:00,0.0,,88.3,122.2,106.3,106.3,11.67,0.06,120.1,78,6.96,-3.1,11.156,2.83,1.2
4/3/2019,07:25:00,0.0,,88.3,122.2,106.3,106.3,11.69,0.06,120.1,78,6.96,-3.0,11.135,2.82,1.2
4/3/2019,07:30:00,0.0,,88.2,122.1,106.3,106.3,11.68,0.06,120.0,78,6.96,-3.0,11.145,2.82,1.2
4/3/2019,07:35:00,0.0,,88.3,122.1,106.4,106.4,11.69,0.06,120.0,78,6.96,-3.1,11.143,2.82,1.2
4/3/2019,07:40:00,0.0,,88.3,122.1,106.2,106.2,11.67,0.06,120.0,78,6.96,-3.2,11.140,2.82,1.2
4/3/2019,07:45:00,0.0,,88.3,122.2,106.2,106.2,11.67,0.06,120.1,78,6.96,-3.1,11.133,2.82,1.2
4/3/2019,07:50:00,0.0,,88.3,122.2,106.1,106.1,11.66,0.06,120.1,78,6.96,-3.0,11.129,2.82,1.2
4/3/2019,07:55:00,0.0,,88.2,122.2,106.0,106.0,11.66,0.06,120.1,78,6.96,-2.9,11.121,2.82,1.2
4/3/2019,08:00:00,0.0,,88.2,122.2,105.9,105.9,11.64,0.06,120.1,78,6.96,-3.2,11.111,2.82,1.2
4/3/2019,08:05:00,0.0,,88.2,122.2,106.1,106.1,11.66,0.06,120.1,78,6.96,-3.2,11.110,2.82,1.2
4/3/2019,08:10:00,0.0,,88.2,122.3,106.2,106.2,11.68,0.06,120.2,78,6.96,-3.3,11.095,2.82,1.2
4/3/2019,08:15:00,0.0,,88.2,122.2,105.7,105.7,11.63,0.06,120.1,78,6.95,-2.7,11.099,2.82,1.2
4/3/2019,08:20:00,0.0,,88.2,122.2,105.7,105.7,11.62,0.06,120.1,78,6.96,-2.8,11.097,2.82,1.2
4/3/2019,08:25:00,0.0,,88.2,122.2,105.8,105.8,11.64,0.06,120.1,78,6.96,-2.9,11.080,2.82,1.2
4/3/2019,08:30:00,0.0,,88.2,122.2,106.2,106.2,11.68,0.06,120.1,78,6.96,-3.1,11.094,2.83,1.2
4/3/2019,08:35:00,0.0,,88.2,122.2,106.1,106.1,11.67,0.06,120.1,78,6.96,-3.1,11.099,2.82,1.2
4/3/2019,08:40:00,0.0,,88.2,122.2,106.1,106.1,11.67,0.06,120.1,78,6.96,-3.0,11.103,2.82,1.2
4/3/2019,08:45:00,0.0,,88.2,122.2,106.0,106.0,11.65,0.06,120.1,78,6.96,-2.8,11.103,2.82,1.2
4/3/2019,08:50:00,0.0,,88.2,122.2,105.9,105.9,11.65,0.06,120.1,78,6.96,-2.8,11.106,2.82,1.2
4/3/2019,08:55:00,0.0,,88.2,122.2,106.1,106.1,11.67,0.06,120.1,78,6.96,-2.9,11.110,2.82,1.2
4/3/2019,09:00:00,0.0,,88.2,122.2,106.2,106.2,11.68,0.06,120.1,78,6.96,-3.0,11.107,2.82,1.2
4/3/2019,09:05:00,0.0,,88.2,122.2,105.9,105.9,11.65,0.06,120.0,78,6.95,-2.7,11.113,2.82,1.2
4/3/2019,09:10:00,0.0,,88.2,122.2,105.7,105.7,11.62,0.06,120.1,78,6.95,-2.6,11.116,2.82,1.2
4/3/2019,09:15:00,0.0,,88.2,122.1,105.8,105.8,11.63,0.06,120.0,78,6.95,-2.6,11.115,2.82,1.2
4/3/2019,09:20:00,0.0,,88.2,122.1,106.0,106.0,11.65,0.06,120.0,78,6.95,-2.7,11.118,2.82,1.2
4/3/2019,09:25:00,0.0,,88.2,122.1,105.9,105.9,11.64,0.06,120.0,78,6.95,-2.7,11.125,2.82,1.2
4/3/2019,09:30:00,0.0,,88.1,122.0,105.7,105.7,11.62,0.06,119.9,78,6.95,-2.3,11.128,2.82,1.2
4/3/2019,09:35:00,0.0,,88.1,122.0,105.6,105.6,11.60,0.06,119.8,78,6.95,-2.3,11.131,2.82,1.2
4/3/2019,09:40:00,0.0,,88.1,122.0,105.7,105.7,11.62,0.06,119.9,78,6.95,-2.6,11.125,2.82,1.2
4/3/2019,09:45:00,0.0,,88.1,122.0,105.7,105.7,11.62,0.06,119.9,78,6.95,-2.4,11.124,2.82,1.2
4/3/2019,09:50:00,0.0,,88.1,122.0,105.9,105.9,11.65,0.06,119.9,78,6.96,-2.8,11.120,2.82,1.2
4/3/2019,09:55:00,0.0,,88.2,122.1,106.2,106.2,11.67,0.06,120.0,78,6.96,-2.8,11.129,2.82,1.2
4/3/2019,10:00:00,0.0,,88.2,122.1,106.4,106.4,11.70,0.06,120.0,78,6.96,-3.3,11.121,2.82,1.2
4/3/2019,10:05:00,0.0,,88.3,122.2,106.3,106.3,11.69,0.06,120.1,78,6.96,-3.1,11.124,2.82,1.2
4/3/2019,10:10:00,0.0,,88.3,122.3,106.8,106.8,11.74,0.06,120.2,78,6.97,-3.7,11.124,2.82,1.2
4/3/2019,10:15:00,0.0,,88.4,122.4,106.6,106.6,11.72,0.06,120.3,78,6.98,-3.9,11.120,2.82,1.2
4/3/2019,10:20:00,0.0,,88.4,122.4,106.7,106.7,11.73,0.06,120.3,78,6.98,-4.2,11.130,2.82,1.2
4/3/2019,10:25:00,0.0,,88.5,122.6,107.2,107.2,11.78,0.06,120.5,78,6.98,-4.3,11.128,2.82,1.2
4/3/2019,10:30:00,0.0,,88.6,122.6,107.0,107.0,11.76,0.06,120.5,78,6.97,-3.8,11.124,2.82,1.2
4/3/2019,10:35:00,0.0,,88.6,122.6,105.9,105.9,11.63,0.06,120.5,78,6.96,-2.8,11.145,2.82,1.2
4/3/2019,10:40:00,0.0,,88.6,122.6,107.1,107.1,11.77,0.06,120.5,78,6.98,-4.3,11.134,2.82,1.2
4/3/2019,10:45:00,0.0,,88.6,122.6,106.8,106.8,11.74,0.06,120.5,78,6.98,-4.1,11.151,2.82,1.2
4/3/2019,10:50:00,0.0,,88.6,122.6,107.0,107.0,11.76,0.06,120.5,78,6.98,-4.4,11.146,2.82,1.2
4/3/2019,10:55:00,0.0,,88.7,122.6,107.2,107.2,11.77,0.06,120.5,78,6.99,-4.6,11.156,2.82,1.2
4/3/2019,11:00:00,0.0,,88.6,122.6,107.1,107.1,11.77,0.06,120.5,78,6.99,-4.8,11.162,2.82,1.2
4/3/2019,11:05:00,0.0,,88.6,122.5,107.5,107.5,11.80,0.06,120.4,78,6.99,-4.9,11.176,2.82,1.2
4/3/2019,11:10:00,0.0,,88.6,122.4,107.3,107.3,11.78,0.06,120.3,78,6.99,-4.9,11.189,2.82,1.2
4/3/2019,11:15:00,0.0,,88.6,122.4,107.5,107.5,11.80,0.06,120.3,78,7.00,-5.2,11.196,2.82,1.2
4/3/2019,11:20:00,0.0,,88.7,122.5,107.5,107.5,11.79,0.06,120.4,78,7.00,-5.1,11.205,2.82,1.2
4/3/2019,11:25:00,0.0,,88.7,122.6,107.5,107.5,11.79,0.06,120.4,78,7.00,-5.1,11.220,2.82,1.2
4/3/2019,11:30:00,0.0,,88.9,122.7,107.6,107.6,11.80,0.06,120.6,78,7.00,-5.1,11.235,2.82,1.2
4/3/2019,11:35:00,0.0,,89.0,122.8,107.9,107.9,11.82,0.06,120.7,78,7.00,-5.3,11.262,2.82,1.2
4/3/2019,11:40:00,0.0,,89.0,122.8,107.7,107.7,11.81,0.06,120.7,78,7.00,-5.3,11.260,2.82,1.2
4/3/2019,11:45:00,0.0,,89.1,122.7,108.1,108.1,11.83,0.06,120.6,78,7.00,-5.2,11.308,2.82,1.2
4/3/2019,11:50:00,0.0,,89.1,122.7,108.2,108.2,11.85,0.06,120.6,78,7.00,-5.2,11.313,2.82,1.2
4/3/2019,11:55:00,0.0,,89.1,122.7,108.3,108.3,11.85,0.06,120.6,78,7.00,-5.3,11.338,2.82,1.2
4/3/2019,12:00:00,0.0,,89.1,122.5,108.0,108.0,11.79,0.06,120.4,78,6.99,-5.0,11.396,2.82,1.2
4/3/2019,12:05:00,0.0,,89.1,122.4,108.2,108.2,11.82,0.06,120.3,78,6.99,-5.0,11.408,2.82,1.2
4/3/2019,12:10:00,0.0,,89.1,122.5,108.3,108.3,11.83,0.06,120.4,78,7.00,-5.0,11.387,2.82,1.2
4/3/2019,12:15:00,0.0,,89.4,122.9,109.2,109.2,11.92,0.06,120.8,79,7.01,-6.0,11.413,2.82,1.2
4/3/2019,12:20:00,0.0,,89.5,123.0,109.5,109.5,11.96,0.06,120.9,79,7.02,-6.2,11.383,2.82,1.2
4/3/2019,12:25:00,0.0,,89.6,123.1,109.7,109.7,11.98,0.06,120.9,79,7.02,-6.2,11.413,2.82,1.2
4/3/2019,12:30:00,0.0,,89.6,123.0,110.2,110.2,12.01,0.06,120.8,79,7.02,-6.4,11.481,2.82,1.2
4/3/2019,12:35:00,0.0,,89.6,123.0,109.9,109.9,11.99,0.06,120.9,79,7.02,-6.4,11.419,2.82,1.2
4/3/2019,12:40:00,0.0,,89.8,122.9,110.5,110.5,12.02,0.06,120.8,78,7.02,-6.6,11.587,2.82,1.2
4/3/2019,12:45:00,0.0,,90.0,122.9,111.3,111.3,12.09,0.06,120.8,78,7.03,-7.0,11.643,2.82,1.2
4/3/2019,12:50:00,0.0,,90.0,122.9,111.1,111.1,12.06,0.06,120.8,78,7.03,-6.9,11.648,2.82,1.2
4/3/2019,12:55:00,0.0,,90.0,122.8,111.6,111.6,12.11,0.06,120.7,78,7.03,-7.1,11.707,2.82,1.2
4/3/2019,13:00:00,0.0,,90.3,122.8,111.7,111.7,12.09,0.06,120.7,78,7.03,-7.0,11.821,2.82,1.2
4/3/2019,13:05:00,0.0,,90.3,123.0,111.9,111.9,12.12,0.06,120.9,79,7.03,-7.0,11.749,2.82,1.2
