"Plot Title: Via_Sacra_Pond"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20781166, SEN S/N: 20781166)","Temp, °C (LGR S/N: 20781166, SEN S/N: 20781166)"
7978,20-04-06 01:25:00 AM,9.08,17.62
7979,20-04-06 01:30:00 AM,9.14,17.62
7980,20-04-06 01:35:00 AM,9.15,17.62
7981,20-04-06 01:40:00 AM,9.13,17.62
7982,20-04-06 01:45:00 AM,9.16,17.62
7983,20-04-06 01:50:00 AM,9.19,17.60
7984,20-04-06 01:55:00 AM,9.26,17.60
7985,20-04-06 02:00:00 AM,9.37,17.58
7986,20-04-06 02:05:00 AM,9.50,17.58
7987,20-04-06 02:10:00 AM,9.59,17.56
7988,20-04-06 02:15:00 AM,9.69,17.54
7989,20-04-06 02:20:00 AM,9.64,17.54
7990,20-04-06 02:25:00 AM,9.60,17.52
7991,20-04-06 02:30:00 AM,9.52,17.52
7992,20-04-06 02:35:00 AM,9.44,17.50
7993,20-04-06 02:40:00 AM,9.44,17.48
7994,20-04-06 02:45:00 AM,9.46,17.48
7995,20-04-06 02:50:00 AM,9.44,17.46
7996,20-04-06 02:55:00 AM,9.49,17.46
7997,20-04-06 03:00:00 AM,9.59,17.44
7998,20-04-06 03:05:00 AM,9.63,17.44
7999,20-04-06 03:10:00 AM,9.65,17.42
8000,20-04-06 03:15:00 AM,9.61,17.40
8001,20-04-06 03:20:00 AM,9.50,17.40
8002,20-04-06 03:25:00 AM,9.50,17.38
8003,20-04-06 03:30:00 AM,9.56,17.36
8004,20-04-06 03:35:00 AM,9.59,17.36
8005,20-04-06 03:40:00 AM,9.56,17.34
8006,20-04-06 03:45:00 AM,9.51,17.32
8007,20-04-06 03:50:00 AM,9.51,17.30
8008,20-04-06 03:55:00 AM,9.58,17.28
8009,20-04-06 04:00:00 AM,9.49,17.26
8010,20-04-06 04:05:00 AM,9.56,17.24
8011,20-04-06 04:10:00 AM,9.65,17.22
8012,20-04-06 04:15:00 AM,9.71,17.20
8013,20-04-06 04:20:00 AM,9.73,17.18
8014,20-04-06 04:25:00 AM,9.69,17.16
8015,20-04-06 04:30:00 AM,9.69,17.14
8016,20-04-06 04:35:00 AM,9.69,17.14
8017,20-04-06 04:40:00 AM,9.64,17.12
8018,20-04-06 04:45:00 AM,9.61,17.08
8019,20-04-06 04:50:00 AM,9.64,17.06
8020,20-04-06 04:55:00 AM,9.65,17.04
8021,20-04-06 05:00:00 AM,9.60,17.04
8022,20-04-06 05:05:00 AM,9.53,17.02
8023,20-04-06 05:10:00 AM,9.46,17.00
8024,20-04-06 05:15:00 AM,9.48,16.98
8025,20-04-06 05:20:00 AM,9.58,16.98
8026,20-04-06 05:25:00 AM,9.62,16.94
8027,20-04-06 05:30:00 AM,9.55,16.94
8028,20-04-06 05:35:00 AM,9.48,16.90
8029,20-04-06 05:40:00 AM,9.52,16.90
8030,20-04-06 05:45:00 AM,9.60,16.88
8031,20-04-06 05:50:00 AM,9.61,16.86
8032,20-04-06 05:55:00 AM,9.48,16.86
8033,20-04-06 06:00:00 AM,9.41,16.84
8034,20-04-06 06:05:00 AM,9.38,16.84
8035,20-04-06 06:10:00 AM,9.93,16.82
8036,20-04-06 06:15:00 AM,9.85,16.80
8037,20-04-06 06:20:00 AM,9.75,16.78
8038,20-04-06 06:25:00 AM,9.71,16.76
8039,20-04-06 06:30:00 AM,9.69,16.74
8040,20-04-06 06:35:00 AM,9.63,16.72
8041,20-04-06 06:40:00 AM,9.53,16.70
8042,20-04-06 06:45:00 AM,9.49,16.70
8043,20-04-06 06:50:00 AM,9.42,16.68
8044,20-04-06 06:55:00 AM,9.37,16.66
8045,20-04-06 07:00:00 AM,9.35,16.64
8046,20-04-06 07:05:00 AM,9.30,16.62
8047,20-04-06 07:10:00 AM,9.42,16.60
8048,20-04-06 07:15:00 AM,9.50,16.60
8049,20-04-06 07:20:00 AM,9.58,16.58
8050,20-04-06 07:25:00 AM,9.63,16.56
8051,20-04-06 07:30:00 AM,9.66,16.54
8052,20-04-06 07:35:00 AM,9.69,16.54
8053,20-04-06 07:40:00 AM,9.70,16.52
8054,20-04-06 07:45:00 AM,9.74,16.50
8055,20-04-06 07:50:00 AM,9.75,16.50
8056,20-04-06 07:55:00 AM,9.72,16.48
8057,20-04-06 08:00:00 AM,9.69,16.48
8058,20-04-06 08:05:00 AM,9.63,16.46
8059,20-04-06 08:10:00 AM,9.66,16.46
8060,20-04-06 08:15:00 AM,9.66,16.44
8061,20-04-06 08:20:00 AM,9.65,16.44
8062,20-04-06 08:25:00 AM,9.58,16.42
8063,20-04-06 08:30:00 AM,9.47,16.42
8064,20-04-06 08:35:00 AM,9.43,16.40
8065,20-04-06 08:40:00 AM,9.44,16.40
8066,20-04-06 08:45:00 AM,9.40,16.40
8067,20-04-06 08:50:00 AM,9.31,16.38
8068,20-04-06 08:55:00 AM,9.27,16.38
8069,20-04-06 09:00:00 AM,9.23,16.36
8070,20-04-06 09:05:00 AM,9.23,16.36
8071,20-04-06 09:10:00 AM,9.19,16.36
8072,20-04-06 09:15:00 AM,9.18,16.34
8073,20-04-06 09:20:00 AM,9.16,16.34
8074,20-04-06 09:25:00 AM,9.11,16.34
8075,20-04-06 09:30:00 AM,9.02,16.34
8076,20-04-06 09:35:00 AM,8.94,16.32
8077,20-04-06 09:40:00 AM,8.92,16.32
8078,20-04-06 09:45:00 AM,8.95,16.32
8079,20-04-06 09:50:00 AM,8.87,16.32
8080,20-04-06 09:55:00 AM,8.76,16.32
8081,20-04-06 10:00:00 AM,8.87,16.34
8082,20-04-06 10:05:00 AM,8.90,16.36
8083,20-04-06 10:10:00 AM,8.77,16.36
8084,20-04-06 10:15:00 AM,8.79,16.38
8085,20-04-06 10:20:00 AM,8.87,16.40
8086,20-04-06 10:25:00 AM,9.05,16.42
8087,20-04-06 10:30:00 AM,9.06,16.42
8088,20-04-06 10:35:00 AM,9.06,16.42
8089,20-04-06 10:40:00 AM,9.19,16.42
8090,20-04-06 10:45:00 AM,9.29,16.44
8091,20-04-06 10:50:00 AM,9.40,16.44
8092,20-04-06 10:55:00 AM,9.36,16.44
8093,20-04-06 11:00:00 AM,9.36,16.46
8094,20-04-06 11:05:00 AM,9.31,16.46
8095,20-04-06 11:10:00 AM,9.17,16.46
8096,20-04-06 11:15:00 AM,9.23,16.46
8097,20-04-06 11:20:00 AM,9.22,16.48
8098,20-04-06 11:25:00 AM,9.22,16.48
8099,20-04-06 11:30:00 AM,9.27,16.48
8100,20-04-06 11:35:00 AM,9.18,16.50
8101,20-04-06 11:40:00 AM,9.08,16.50
8102,20-04-06 11:45:00 AM,9.00,16.50
8103,20-04-06 11:50:00 AM,8.96,16.52
8104,20-04-06 11:55:00 AM,8.96,16.54
8105,20-04-06 12:00:00 PM,9.18,16.56
8106,20-04-06 12:05:00 PM,9.58,16.58
8107,20-04-06 12:10:00 PM,9.66,16.62
8108,20-04-06 12:15:00 PM,9.81,16.66
8109,20-04-06 12:20:00 PM,9.90,16.68
8110,20-04-06 12:25:00 PM,9.81,16.70
8111,20-04-06 12:30:00 PM,9.69,16.72
8112,20-04-06 12:35:00 PM,9.66,16.74
8113,20-04-06 12:40:00 PM,9.83,16.76
8114,20-04-06 12:45:00 PM,9.84,16.80
8115,20-04-06 12:50:00 PM,9.84,16.84
8116,20-04-06 12:55:00 PM,9.88,16.88
8117,20-04-06 01:00:00 PM,9.91,16.92
8118,20-04-06 01:05:00 PM,9.87,16.96
8119,20-04-06 01:10:00 PM,9.94,16.98
8120,20-04-06 01:15:00 PM,10.10,17.02
8121,20-04-06 01:20:00 PM,10.10,17.06
8122,20-04-06 01:25:00 PM,9.99,17.10
8123,20-04-06 01:30:00 PM,9.94,17.12
8124,20-04-06 01:35:00 PM,9.94,17.16
8125,20-04-06 01:40:00 PM,10.07,17.18
8126,20-04-06 01:45:00 PM,10.01,17.20
8127,20-04-06 01:50:00 PM,9.94,17.22
8128,20-04-06 01:55:00 PM,10.07,17.26
8129,20-04-06 02:00:00 PM,10.08,17.32
8130,20-04-06 02:05:00 PM,10.12,17.34
8131,20-04-06 02:10:00 PM,10.08,17.36
8132,20-04-06 02:15:00 PM,9.93,17.38
8133,20-04-06 02:20:00 PM,9.88,17.42
8134,20-04-06 02:25:00 PM,9.84,17.44
8135,20-04-06 02:30:00 PM,9.83,17.46
8136,20-04-06 02:35:00 PM,9.91,17.48
8137,20-04-06 02:40:00 PM,9.88,17.52
8138,20-04-06 02:45:00 PM,9.87,17.52
8139,20-04-06 02:50:00 PM,10.03,17.54
8140,20-04-06 02:55:00 PM,9.98,17.56
8141,20-04-06 03:00:00 PM,9.86,17.56
8142,20-04-06 03:05:00 PM,9.91,17.56
8143,20-04-06 03:10:00 PM,10.02,17.56
8144,20-04-06 03:15:00 PM,10.05,17.60
8145,20-04-06 03:20:00 PM,9.97,17.62
8146,20-04-06 03:25:00 PM,9.85,17.62
8147,20-04-06 03:30:00 PM,9.79,17.60
8148,20-04-06 03:35:00 PM,9.75,17.62
8149,20-04-06 03:40:00 PM,9.67,17.64
8150,20-04-06 03:45:00 PM,9.62,17.66
8151,20-04-06 03:50:00 PM,9.63,17.66
8152,20-04-06 03:55:00 PM,9.62,17.68
8153,20-04-06 04:00:00 PM,9.64,17.68
8154,20-04-06 04:05:00 PM,9.47,17.72
8155,20-04-06 04:10:00 PM,9.61,17.74
8156,20-04-06 04:15:00 PM,9.66,17.74
8157,20-04-06 04:20:00 PM,9.69,17.74
8158,20-04-06 04:25:00 PM,9.95,17.76
8159,20-04-06 04:30:00 PM,10.19,17.76
8160,20-04-06 04:35:00 PM,10.19,17.78
8161,20-04-06 04:40:00 PM,10.17,17.80
8162,20-04-06 04:45:00 PM,10.26,17.82
8163,20-04-06 04:50:00 PM,10.22,17.84
8164,20-04-06 04:55:00 PM,10.23,17.84
8165,20-04-06 05:00:00 PM,10.16,17.86
8166,20-04-06 05:05:00 PM,10.08,17.88
8167,20-04-06 05:10:00 PM,10.01,17.90
8168,20-04-06 05:15:00 PM,10.02,17.90
8169,20-04-06 05:20:00 PM,10.05,17.92
8170,20-04-06 05:25:00 PM,10.10,17.94
8171,20-04-06 05:30:00 PM,10.19,17.96
8172,20-04-06 05:35:00 PM,10.13,17.98
8173,20-04-06 05:40:00 PM,10.05,17.98
8174,20-04-06 05:45:00 PM,9.96,18.00
8175,20-04-06 05:50:00 PM,9.89,18.02
8176,20-04-06 05:55:00 PM,9.84,18.02
8177,20-04-06 06:00:00 PM,9.82,18.00
8178,20-04-06 06:05:00 PM,9.77,17.98
8179,20-04-06 06:10:00 PM,9.97,18.00
8180,20-04-06 06:15:00 PM,10.09,18.02
8181,20-04-06 06:20:00 PM,10.14,18.04
8182,20-04-06 06:25:00 PM,10.07,18.06
8183,20-04-06 06:30:00 PM,10.05,18.06
8184,20-04-06 06:35:00 PM,10.13,18.06
8185,20-04-06 06:40:00 PM,10.02,18.06
8186,20-04-06 06:45:00 PM,9.96,18.06
8187,20-04-06 06:50:00 PM,9.99,18.04
8188,20-04-06 06:55:00 PM,9.98,18.04
8189,20-04-06 07:00:00 PM,9.91,18.04
8190,20-04-06 07:05:00 PM,9.79,18.04
8191,20-04-06 07:10:00 PM,9.75,18.06
8192,20-04-06 07:15:00 PM,9.63,18.08
8193,20-04-06 07:20:00 PM,10.20,18.14
8194,20-04-06 07:25:00 PM,10.10,18.14
8195,20-04-06 07:30:00 PM,10.10,18.10
8196,20-04-06 07:35:00 PM,10.16,18.10
8197,20-04-06 07:40:00 PM,10.12,18.10
8198,20-04-06 07:45:00 PM,10.05,18.10
8199,20-04-06 07:50:00 PM,9.96,18.10
8200,20-04-06 07:55:00 PM,9.86,18.10
8201,20-04-06 08:00:00 PM,9.88,18.12
8202,20-04-06 08:05:00 PM,10.20,18.16
8203,20-04-06 08:10:00 PM,10.22,18.14
8204,20-04-06 08:15:00 PM,10.13,18.14
8205,20-04-06 08:20:00 PM,10.03,18.14
8206,20-04-06 08:25:00 PM,9.93,18.16
8207,20-04-06 08:30:00 PM,9.83,18.16
8208,20-04-06 08:35:00 PM,9.73,18.16
8209,20-04-06 08:40:00 PM,9.67,18.16
8210,20-04-06 08:45:00 PM,9.59,18.16
8211,20-04-06 08:50:00 PM,9.53,18.18
8212,20-04-06 08:55:00 PM,9.44,18.18
8213,20-04-06 09:00:00 PM,9.34,18.18
8214,20-04-06 09:05:00 PM,9.25,18.18
8215,20-04-06 09:10:00 PM,9.14,18.18
8216,20-04-06 09:15:00 PM,9.04,18.18
8217,20-04-06 09:20:00 PM,8.89,18.18
8218,20-04-06 09:25:00 PM,8.73,18.20
8219,20-04-06 09:30:00 PM,8.69,18.20
8220,20-04-06 09:35:00 PM,8.67,18.20
8221,20-04-06 09:40:00 PM,8.59,18.20
8222,20-04-06 09:45:00 PM,8.58,18.20
8223,20-04-06 09:50:00 PM,8.53,18.22
8224,20-04-06 09:55:00 PM,8.49,18.22
8225,20-04-06 10:00:00 PM,9.08,18.22
8226,20-04-06 10:05:00 PM,9.73,18.24
8227,20-04-06 10:10:00 PM,9.69,18.26
8228,20-04-06 10:15:00 PM,9.61,18.26
8229,20-04-06 10:20:00 PM,9.50,18.24
8230,20-04-06 10:25:00 PM,9.49,18.24
8231,20-04-06 10:30:00 PM,9.37,18.22
8232,20-04-06 10:35:00 PM,9.23,18.22
8233,20-04-06 10:40:00 PM,9.17,18.22
8234,20-04-06 10:45:00 PM,9.08,18.22
8235,20-04-06 10:50:00 PM,9.59,18.22
8236,20-04-06 10:55:00 PM,9.65,18.22
8237,20-04-06 11:00:00 PM,9.61,18.22
8238,20-04-06 11:05:00 PM,9.54,18.22
8239,20-04-06 11:10:00 PM,9.54,18.20
8240,20-04-06 11:15:00 PM,9.49,18.18
8241,20-04-06 11:20:00 PM,9.47,18.18
8242,20-04-06 11:25:00 PM,9.54,18.16
8243,20-04-06 11:30:00 PM,9.62,18.16
8244,20-04-06 11:35:00 PM,9.63,18.14
8245,20-04-06 11:40:00 PM,9.74,18.14
8246,20-04-06 11:45:00 PM,9.67,18.12
8247,20-04-06 11:50:00 PM,9.65,18.12
8248,20-04-06 11:55:00 PM,9.71,18.10
8249,20-04-07 12:00:00 AM,9.69,18.08
8250,20-04-07 12:05:00 AM,9.60,18.08
8251,20-04-07 12:10:00 AM,9.53,18.06
8252,20-04-07 12:15:00 AM,9.61,18.04
8253,20-04-07 12:20:00 AM,9.69,18.04
8254,20-04-07 12:25:00 AM,9.70,18.00
8255,20-04-07 12:30:00 AM,9.66,17.98
8256,20-04-07 12:35:00 AM,9.69,17.98
8257,20-04-07 12:40:00 AM,9.65,17.96
8258,20-04-07 12:45:00 AM,9.61,17.94
8259,20-04-07 12:50:00 AM,9.53,17.92
8260,20-04-07 12:55:00 AM,9.40,17.90
8261,20-04-07 01:00:00 AM,9.40,17.88
8262,20-04-07 01:05:00 AM,9.38,17.88
8263,20-04-07 01:10:00 AM,9.35,17.86
8264,20-04-07 01:15:00 AM,9.39,17.84
8265,20-04-07 01:20:00 AM,9.38,17.82
8266,20-04-07 01:25:00 AM,9.55,17.80
8267,20-04-07 01:30:00 AM,9.66,17.78
8268,20-04-07 01:35:00 AM,9.71,17.78
8269,20-04-07 01:40:00 AM,9.72,17.76
8270,20-04-07 01:45:00 AM,9.72,17.74
8271,20-04-07 01:50:00 AM,9.69,17.72
8272,20-04-07 01:55:00 AM,9.64,17.70
8273,20-04-07 02:00:00 AM,9.82,17.68
8274,20-04-07 02:05:00 AM,9.76,17.68
8275,20-04-07 02:10:00 AM,9.91,17.66
8276,20-04-07 02:15:00 AM,9.95,17.64
8277,20-04-07 02:20:00 AM,10.03,17.62
8278,20-04-07 02:25:00 AM,9.99,17.60
8279,20-04-07 02:30:00 AM,9.86,17.58
8280,20-04-07 02:35:00 AM,9.94,17.58
8281,20-04-07 02:40:00 AM,9.95,17.56
8282,20-04-07 02:45:00 AM,9.91,17.56
8283,20-04-07 02:50:00 AM,10.01,17.54
8284,20-04-07 02:55:00 AM,9.90,17.52
8285,20-04-07 03:00:00 AM,9.85,17.50
8286,20-04-07 03:05:00 AM,9.84,17.50
8287,20-04-07 03:10:00 AM,9.83,17.48
8288,20-04-07 03:15:00 AM,9.78,17.46
8289,20-04-07 03:20:00 AM,9.72,17.46
8290,20-04-07 03:25:00 AM,9.59,17.44
8291,20-04-07 03:30:00 AM,9.60,17.44
8292,20-04-07 03:35:00 AM,9.55,17.42
8293,20-04-07 03:40:00 AM,9.52,17.40
8294,20-04-07 03:45:00 AM,9.49,17.38
8295,20-04-07 03:50:00 AM,9.49,17.38
8296,20-04-07 03:55:00 AM,9.31,17.36
8297,20-04-07 04:00:00 AM,9.48,17.36
8298,20-04-07 04:05:00 AM,9.36,17.34
8299,20-04-07 04:10:00 AM,9.34,17.32
8300,20-04-07 04:15:00 AM,9.34,17.32
8301,20-04-07 04:20:00 AM,9.28,17.30
8302,20-04-07 04:25:00 AM,9.25,17.30
8303,20-04-07 04:30:00 AM,9.16,17.28
8304,20-04-07 04:35:00 AM,9.14,17.28
8305,20-04-07 04:40:00 AM,9.14,17.26
8306,20-04-07 04:45:00 AM,9.19,17.24
8307,20-04-07 04:50:00 AM,9.19,17.24
8308,20-04-07 04:55:00 AM,9.06,17.22
8309,20-04-07 05:00:00 AM,9.02,17.22
8310,20-04-07 05:05:00 AM,9.02,17.20
8311,20-04-07 05:10:00 AM,9.14,17.18
8312,20-04-07 05:15:00 AM,9.19,17.18
8313,20-04-07 05:20:00 AM,9.20,17.16
8314,20-04-07 05:25:00 AM,9.14,17.16
8315,20-04-07 05:30:00 AM,9.07,17.14
8316,20-04-07 05:35:00 AM,8.96,17.14
8317,20-04-07 05:40:00 AM,8.90,17.12
8318,20-04-07 05:45:00 AM,8.91,17.12
8319,20-04-07 05:50:00 AM,8.99,17.10
8320,20-04-07 05:55:00 AM,9.07,17.08
8321,20-04-07 06:00:00 AM,9.04,17.08
8322,20-04-07 06:05:00 AM,9.06,17.06
8323,20-04-07 06:10:00 AM,9.12,17.06
8324,20-04-07 06:15:00 AM,9.12,17.04
8325,20-04-07 06:20:00 AM,9.15,17.04
8326,20-04-07 06:25:00 AM,9.30,17.02
8327,20-04-07 06:30:00 AM,9.23,17.00
8328,20-04-07 06:35:00 AM,9.14,17.00
8329,20-04-07 06:40:00 AM,9.12,16.98
8330,20-04-07 06:45:00 AM,9.13,16.96
8331,20-04-07 06:50:00 AM,9.13,16.96
8332,20-04-07 06:55:00 AM,9.02,16.94
8333,20-04-07 07:00:00 AM,9.00,16.94
8334,20-04-07 07:05:00 AM,9.04,16.92
8335,20-04-07 07:10:00 AM,9.16,16.92
8336,20-04-07 07:15:00 AM,9.19,16.92
8337,20-04-07 07:20:00 AM,9.14,16.90
8338,20-04-07 07:25:00 AM,9.09,16.90
8339,20-04-07 07:30:00 AM,9.06,16.88
8340,20-04-07 07:35:00 AM,9.27,16.88
8341,20-04-07 07:40:00 AM,9.13,16.86
8342,20-04-07 07:45:00 AM,9.03,16.86
8343,20-04-07 07:50:00 AM,8.96,16.84
8344,20-04-07 07:55:00 AM,8.90,16.84
8345,20-04-07 08:00:00 AM,8.91,16.82
8346,20-04-07 08:05:00 AM,9.03,16.82
8347,20-04-07 08:10:00 AM,9.12,16.82
8348,20-04-07 08:15:00 AM,9.16,16.80
8349,20-04-07 08:20:00 AM,9.14,16.80
8350,20-04-07 08:25:00 AM,9.13,16.80
8351,20-04-07 08:30:00 AM,9.08,16.80
8352,20-04-07 08:35:00 AM,9.01,16.80
8353,20-04-07 08:40:00 AM,9.01,16.78
8354,20-04-07 08:45:00 AM,9.05,16.78
8355,20-04-07 08:50:00 AM,9.08,16.78
8356,20-04-07 08:55:00 AM,9.03,16.78
8357,20-04-07 09:00:00 AM,8.90,16.76
8358,20-04-07 09:05:00 AM,8.82,16.76
8359,20-04-07 09:10:00 AM,8.90,16.76
8360,20-04-07 09:15:00 AM,9.02,16.76
8361,20-04-07 09:20:00 AM,9.02,16.76
8362,20-04-07 09:25:00 AM,9.05,16.76
8363,20-04-07 09:30:00 AM,9.13,16.74
8364,20-04-07 09:35:00 AM,9.12,16.74
8365,20-04-07 09:40:00 AM,9.00,16.74
8366,20-04-07 09:45:00 AM,9.00,16.74
8367,20-04-07 09:50:00 AM,8.83,16.74
8368,20-04-07 09:55:00 AM,8.66,16.74
8369,20-04-07 10:00:00 AM,8.87,16.76
8370,20-04-07 10:05:00 AM,9.20,16.78
8371,20-04-07 10:10:00 AM,9.19,16.80
8372,20-04-07 10:15:00 AM,9.29,16.80
8373,20-04-07 10:20:00 AM,9.40,16.82
8374,20-04-07 10:25:00 AM,9.48,16.82
8375,20-04-07 10:30:00 AM,9.51,16.84
8376,20-04-07 10:35:00 AM,9.52,16.86
8377,20-04-07 10:40:00 AM,9.51,16.88
8378,20-04-07 10:45:00 AM,9.47,16.88
8379,20-04-07 10:50:00 AM,9.51,16.90
8380,20-04-07 10:55:00 AM,9.58,16.92
8381,20-04-07 11:00:00 AM,9.58,16.92
8382,20-04-07 11:05:00 AM,9.58,16.92
8383,20-04-07 11:10:00 AM,9.61,16.94
8384,20-04-07 11:15:00 AM,9.69,16.96
8385,20-04-07 11:20:00 AM,9.72,16.98
8386,20-04-07 11:25:00 AM,9.69,17.00
8387,20-04-07 11:30:00 AM,9.67,17.00
8388,20-04-07 11:35:00 AM,9.72,17.02
8389,20-04-07 11:40:00 AM,9.70,17.04
8390,20-04-07 11:45:00 AM,9.76,17.06
8391,20-04-07 11:50:00 AM,9.90,17.08
8392,20-04-07 11:55:00 AM,9.87,17.10
8393,20-04-07 12:00:00 PM,9.87,17.12
8394,20-04-07 12:05:00 PM,9.86,17.14
8395,20-04-07 12:10:00 PM,9.83,17.18
8396,20-04-07 12:15:00 PM,9.95,17.20
8397,20-04-07 12:20:00 PM,9.99,17.26
8398,20-04-07 12:25:00 PM,10.01,17.30
8399,20-04-07 12:30:00 PM,9.99,17.32
8400,20-04-07 12:35:00 PM,9.97,17.34
8401,20-04-07 12:40:00 PM,9.95,17.36
8402,20-04-07 12:45:00 PM,9.90,17.38
8403,20-04-07 12:50:00 PM,9.94,17.40
8404,20-04-07 12:55:00 PM,9.88,17.42
8405,20-04-07 01:00:00 PM,9.85,17.42
8406,20-04-07 01:05:00 PM,9.77,17.42
8407,20-04-07 01:10:00 PM,9.67,17.44
8408,20-04-07 01:15:00 PM,9.56,17.44
8409,20-04-07 01:20:00 PM,9.51,17.46
8410,20-04-07 01:25:00 PM,9.47,17.46
8411,20-04-07 01:30:00 PM,9.44,17.48
8412,20-04-07 01:35:00 PM,9.44,17.50
8413,20-04-07 01:40:00 PM,9.47,17.50
8414,20-04-07 01:45:00 PM,9.44,17.52
8415,20-04-07 01:50:00 PM,9.41,17.52
8416,20-04-07 01:55:00 PM,9.42,17.56
8417,20-04-07 02:00:00 PM,9.54,17.58
8418,20-04-07 02:05:00 PM,9.79,17.60
8419,20-04-07 02:10:00 PM,9.88,17.62
8420,20-04-07 02:15:00 PM,9.85,17.66
8421,20-04-07 02:20:00 PM,9.75,17.68
8422,20-04-07 02:25:00 PM,9.79,17.70
8423,20-04-07 02:30:00 PM,9.82,17.74
8424,20-04-07 02:35:00 PM,9.94,17.78
8425,20-04-07 02:40:00 PM,9.98,17.84
8426,20-04-07 02:45:00 PM,10.02,17.86
8427,20-04-07 02:50:00 PM,10.13,17.90
8428,20-04-07 02:55:00 PM,10.21,17.92
8429,20-04-07 03:00:00 PM,10.21,17.96
8430,20-04-07 03:05:00 PM,10.16,17.98
8431,20-04-07 03:10:00 PM,10.13,18.02
8432,20-04-07 03:15:00 PM,10.17,18.04
8433,20-04-07 03:20:00 PM,10.19,18.08
8434,20-04-07 03:25:00 PM,10.16,18.10
8435,20-04-07 03:30:00 PM,10.40,18.16
8436,20-04-07 03:35:00 PM,10.53,18.20
8437,20-04-07 03:40:00 PM,10.50,18.26
8438,20-04-07 03:45:00 PM,10.69,18.32
8439,20-04-07 03:50:00 PM,10.69,18.34
8440,20-04-07 03:55:00 PM,10.67,18.36
8441,20-04-07 04:00:00 PM,10.59,18.38
8442,20-04-07 04:05:00 PM,10.48,18.42
8443,20-04-07 04:10:00 PM,10.56,18.46
8444,20-04-07 04:15:00 PM,10.46,18.48
8445,20-04-07 04:20:00 PM,10.48,18.50
8446,20-04-07 04:25:00 PM,10.59,18.52
8447,20-04-07 04:30:00 PM,10.59,18.54
8448,20-04-07 04:35:00 PM,10.49,18.56
8449,20-04-07 04:40:00 PM,10.50,18.58
8450,20-04-07 04:45:00 PM,10.61,18.58
8451,20-04-07 04:50:00 PM,10.52,18.60
8452,20-04-07 04:55:00 PM,10.38,18.58
8453,20-04-07 05:00:00 PM,10.36,18.58
8454,20-04-07 05:05:00 PM,10.30,18.58
8455,20-04-07 05:10:00 PM,10.21,18.60
8456,20-04-07 05:15:00 PM,10.32,18.62
8457,20-04-07 05:20:00 PM,10.34,18.64
8458,20-04-07 05:25:00 PM,10.36,18.68
8459,20-04-07 05:30:00 PM,10.30,18.70
8460,20-04-07 05:35:00 PM,10.26,18.70
8461,20-04-07 05:40:00 PM,10.13,18.70
8462,20-04-07 05:45:00 PM,10.06,18.68
8463,20-04-07 05:50:00 PM,10.06,18.68
8464,20-04-07 05:55:00 PM,10.03,18.70
8465,20-04-07 06:00:00 PM,10.16,18.70
8466,20-04-07 06:05:00 PM,10.09,18.72
8467,20-04-07 06:10:00 PM,10.07,18.74
8468,20-04-07 06:15:00 PM,10.01,18.74
8469,20-04-07 06:20:00 PM,9.94,18.74
8470,20-04-07 06:25:00 PM,9.89,18.74
8471,20-04-07 06:30:00 PM,9.85,18.74
8472,20-04-07 06:35:00 PM,9.73,18.76
8473,20-04-07 06:40:00 PM,9.66,18.76
8474,20-04-07 06:45:00 PM,9.62,18.78
8475,20-04-07 06:50:00 PM,9.55,18.78
8476,20-04-07 06:55:00 PM,9.54,18.80
8477,20-04-07 07:00:00 PM,9.49,18.78
8478,20-04-07 07:05:00 PM,9.43,18.80
8479,20-04-07 07:10:00 PM,9.38,18.80
8480,20-04-07 07:15:00 PM,9.39,18.82
8481,20-04-07 07:20:00 PM,9.40,18.80
8482,20-04-07 07:25:00 PM,9.34,18.82
8483,20-04-07 07:30:00 PM,9.30,18.82
8484,20-04-07 07:35:00 PM,9.24,18.82
8485,20-04-07 07:40:00 PM,9.24,18.84
8486,20-04-07 07:45:00 PM,9.26,18.84
8487,20-04-07 07:50:00 PM,9.28,18.84
8488,20-04-07 07:55:00 PM,9.52,18.84
8489,20-04-07 08:00:00 PM,9.50,18.84
8490,20-04-07 08:05:00 PM,9.46,18.84
8491,20-04-07 08:10:00 PM,9.39,18.84
8492,20-04-07 08:15:00 PM,9.28,18.86
8493,20-04-07 08:20:00 PM,9.23,18.88
8494,20-04-07 08:25:00 PM,9.20,18.88
8495,20-04-07 08:30:00 PM,9.15,18.90
8496,20-04-07 08:35:00 PM,9.13,18.90
8497,20-04-07 08:40:00 PM,9.09,18.90
8498,20-04-07 08:45:00 PM,9.04,18.90
8499,20-04-07 08:50:00 PM,8.95,18.90
8500,20-04-07 08:55:00 PM,8.88,18.90
8501,20-04-07 09:00:00 PM,8.81,18.90
8502,20-04-07 09:05:00 PM,8.71,18.92
8503,20-04-07 09:10:00 PM,8.61,18.92
8504,20-04-07 09:15:00 PM,8.52,18.94
8505,20-04-07 09:20:00 PM,8.45,18.94
8506,20-04-07 09:25:00 PM,8.44,18.96
8507,20-04-07 09:30:00 PM,8.43,18.98
8508,20-04-07 09:35:00 PM,8.48,18.98
8509,20-04-07 09:40:00 PM,8.52,19.00
8510,20-04-07 09:45:00 PM,9.60,19.04
8511,20-04-07 09:50:00 PM,9.60,19.06
